"time","x","y","z"
"272.900","-67.488813","41.024594","52.408031"
"273.000","-67.489763","40.804596","52.408031"
"273.100","-67.490713","40.584598","52.408031"
"273.200","-67.491663","40.364600","52.408031"
"273.300","-67.492613","40.144602","52.408031"
"273.400","-67.493563","39.924604","52.408031"
"273.500","-67.494513","39.704606","52.408031"
"273.600","-67.495464","39.484608","52.408031"
"273.700","-67.496413","39.264610","52.408031"
"273.800","-67.497364","39.044612","52.408031"
"273.900","-67.498314","38.824614","52.408031"
"274.000","-67.499263","38.604616","52.408031"
"274.100","-67.500214","38.384618","52.408031"
"274.200","-67.501163","38.164620","52.408031"
"274.300","-67.502114","37.944622","52.408031"
"274.400","-67.503064","37.724624","52.408031"
"274.500","-67.504014","37.504626","52.408031"
"274.600","-67.504964","37.284628","52.408031"
"274.700","-67.505914","37.064630","52.408031"
"274.800","-67.506864","36.844633","52.408031"
"274.900","-67.507814","36.624635","52.408031"
"275.000","-67.508764","36.404637","52.408031"
"275.100","-67.509714","36.184639","52.408031"
"275.200","-67.510664","35.964641","52.407842"
"275.300","-67.511615","35.744646","52.406771"
"275.400","-67.512564","35.524662","52.404340"
"275.500","-67.513514","35.304699","52.400478"
"275.600","-67.514464","35.084795","52.394037"
"275.700","-67.515413","34.864898","52.387379"
"275.800","-67.516363","34.644979","52.381485"
"275.900","-67.517313","34.425040","52.376431"
"276.000","-67.518263","34.205121","52.370543"
"276.100","-67.519212","33.985288","52.362146"
"276.200","-67.520161","33.765535","52.351795"
"276.300","-67.521109","33.545860","52.339893"
"276.400","-67.522058","33.326282","52.326340"
"276.500","-67.523005","33.106858","52.310526"
"276.600","-67.523952","32.887618","52.292318"
"276.700","-67.524898","32.668506","52.272596"
"276.800","-67.525845","32.449443","52.252329"
"276.900","-67.526790","32.230374","52.232142"
"277.000","-67.527736","32.011225","52.212842"
"277.100","-67.528684","31.791925","52.195335"
"277.200","-67.529631","31.572614","52.177999"
"277.300","-67.530576","31.353729","52.155890"
"277.400","-67.531520","31.135105","52.131345"
"277.500","-67.532465","30.916487","52.106748"
"277.600","-67.533408","30.697868","52.082152"
"277.700","-67.534352","30.479249","52.057555"
"277.800","-67.535297","30.260631","52.032958"
"277.900","-67.536241","30.042012","52.008362"
"278.000","-67.537185","29.823393","51.983766"
"278.100","-67.538129","29.604775","51.959171"
"278.200","-67.539073","29.386156","51.934576"
"278.300","-67.540017","29.167537","51.909980"
"278.400","-67.540961","28.948886","51.885676"
"278.500","-67.541906","28.730099","51.862645"
